run_id,request_msg_id,uav_id,ugv_id,role,outcome,failure_reason,request_time,decision_time,dock_start_time,charge_end_time,terminal_time,decision_latency_ms,waiting_time_ms,charge_duration_ms,effective_wait_ms,charge_completed,request_battery,start_battery,end_battery,energy_recovered,preempted_flag,preempt_count,decision_policy,decision_priority,decision_tte_sec,decision_score,decision_rank_index,decision_queue_size,decision_ctrl_pdr,decision_ctrl_delay_mean_ms,decision_ctrl_delay_p95_ms,decision_ctrl_drop_reasons
ugv_fcfs,ch0_charge_req_3408,ch0,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77181e+09,1.77181e+09,0,-1,1.77181e+09,34995.6,-1,-1,27499.2,false,30.6076,-1,-1,-1,false,0,fcfs,1,74.3359,86.5149,0,1,0.916667,525.255,2466.54,WEATHER_DROP:4
ugv_fcfs,ch1_charge_req_6916,ch1,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77182e+09,1.77182e+09,0,-1,1.77182e+09,22255.8,-1,-1,2469.62,false,18.5979,-1,-1,-1,false,0,fcfs,1,15.5592,102.838,0,1,0.943396,471.421,2492.48,WEATHER_DROP:8
ugv_fcfs,uav2_charge_req_3195,uav2,ugv_1,0,STARTED,,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,2661.66,3000.5,238012,3000.5,true,31.7028,31.0815,100,68.9185,false,0,fcfs,0,62.0486,68.9854,0,1,0.913043,550.241,2490.09,WEATHER_DROP:4
ugv_fcfs,ch0_charge_req_12110,ch0,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77182e+09,0,0,-1,1.77182e+09,-1,-1,-1,12437.5,false,30.5858,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,ch1_charge_req_6869,ch1,ugv_1,1,TIMEOUT,NO_DECISION,1.77182e+09,0,0,-1,1.77182e+09,-1,-1,-1,30241,false,18.5979,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,uav3_charge_req_2743,uav3,ugv_1,0,STARTED,,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,7374.73,8007.67,234008,8007.67,true,36.844,34.2566,100,65.7434,false,0,fcfs,0,69.1655,65.4547,0,1,0.904762,476.883,2514.39,WEATHER_DROP:3
ugv_fcfs,uav3_charge_req_6124,uav3,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77181e+09,0,0,-1,1.77181e+09,-1,-1,-1,4509.1,false,36.2271,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,ch1_charge_req_10824,ch1,ugv_1,1,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,322.338,997.875,340090,997.875,true,18.673,18.427,100,81.573,false,0,fcfs,1,74.692,86.3561,0,1,0.962963,540.474,2821.78,WEATHER_DROP:15
ugv_fcfs,ch0_charge_req_2835,ch0,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77181e+09,0,0,-1,1.77181e+09,-1,-1,-1,11010.3,false,30.5713,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,uav1_charge_req_4764,uav1,ugv_1,0,STARTED,,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,9416.99,10006.4,215999,10006.4,true,42.0356,38.8483,100,61.1517,false,0,fcfs,0,80.2399,59.9223,0,1,0.918919,414.769,2491.61,WEATHER_DROP:5
