run_id,request_msg_id,uav_id,ugv_id,role,outcome,failure_reason,request_time,decision_time,dock_start_time,charge_end_time,terminal_time,decision_latency_ms,waiting_time_ms,charge_duration_ms,effective_wait_ms,charge_completed,request_battery,start_battery,end_battery,energy_recovered,preempted_flag,preempt_count,decision_policy,decision_priority,decision_tte_sec,decision_score,decision_rank_index,decision_queue_size,decision_ctrl_pdr,decision_ctrl_delay_mean_ms,decision_ctrl_delay_p95_ms,decision_ctrl_drop_reasons
ugv_edf,uav3_charge_req_9244,uav3,ugv_1,0,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30275.2,false,36.4072,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav1_charge_req_6036,uav1,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,7318.67,7987.64,217003,7987.64,true,41.6767,39.2508,100,60.7492,false,0,edf,0,79.0972,60.4839,0,1,0.938776,675.068,3673.64,WEATHER_DROP:10
ugv_edf,ch0_charge_req_899,ch0,ugv_1,1,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,298.132,972.239,289933,972.239,true,30.5089,30.2645,100,69.7355,false,0,edf,1,122.036,74.5199,0,1,1,414.082,1646.22,WEATHER_DROP:1
ugv_edf,ch0_charge_req_9579,ch0,ugv_1,1,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,408.154,1000.81,289916,1000.81,true,30.572,30.323,100,69.677,false,0,edf,1,122.288,74.4672,0,1,0.944444,629.055,2618.75,WEATHER_DROP:14
ugv_edf,ch1_charge_req_6520,ch1,ugv_1,1,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,355.286,997.178,340040,997.178,true,18.4249,18.1308,100,81.8692,false,0,edf,1,73.6996,86.6096,0,1,0.94,660.916,3606.83,WEATHER_DROP:10
ugv_edf,uav1_charge_req_10635,uav1,ugv_1,0,STARTED,,1.77185e+09,1.77185e+09,1.77185e+09,1.77185e+09,1.77185e+09,9383.1,10041.3,219960,10041.3,true,42.2101,39.0378,100,60.9622,false,0,edf,0,78.737,60.6691,0,1,0.952941,529.12,2520.75,WEATHER_DROP:16
ugv_edf,uav2_charge_req_6956,uav2,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,22633.5,false,32.0751,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav1_charge_req_6500,uav1,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,11862,12000.5,217978,12000.5,true,41.1527,36.9987,100,63.0013,false,0,edf,0,76.0664,62.0003,0,1,0.924528,685.396,3473.21,WEATHER_DROP:10
ugv_edf,uav2_charge_req_13015,uav2,ugv_1,0,STARTED,,1.77185e+09,1.77185e+09,1.77185e+09,-1,1.77185e+09,4642.29,4997.65,-1,4997.65,false,32.7471,31.2371,-1,-1,false,0,edf,0,64.2833,67.8718,0,1,0.947368,521.195,2513.74,WEATHER_DROP:20
ugv_edf,uav3_charge_req_7716,uav3,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,11116.5,12006.5,230995,12006.5,true,36.2109,33.2543,100,66.7457,false,0,edf,0,66.0423,66.9888,0,1,0.9375,671.637,2738.33,WEATHER_DROP:13
ugv_edf,ch1_charge_req_7272,ch1,ugv_1,1,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30950.5,false,18.4183,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav1_charge_req_4563,uav1,ugv_1,0,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1504.44,1981.34,229014,1981.34,true,42.6963,34.4148,100,65.5852,false,0,edf,0,69.4206,65.4397,1,2,0.972973,619.126,3128.13,WEATHER_DROP:7
